Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S,Age_scaled,Fare_scaled,FamilySize,FarePerPerson,Class_Fare,Fare_log,AgeGroup
1,3,27.0,0,0,8.6625,True,False,True,-0.15886525057982273,-0.7515494575463212,1,8.6625,25.987499999999997,2.2682524139135403,YoungAdult
0,1,38.0,0,0,0.0,True,False,True,0.6683917564561223,-1.1747270817559212,1,0.0,0.0,0.0,Adult
1,3,27.0,0,1,12.475,False,False,True,-0.15886525057982273,-0.5653024512203068,2,6.2375,37.425,2.600836116795061,YoungAdult
0,3,2.0,4,1,39.6875,True,False,True,-2.038994812025152,0.7640737218017698,6,6.614583333333333,119.0625,3.705920919968788,Child
0,3,25.0,0,0,6.95,True,True,False,-0.3092756154954491,-0.8352079489124326,1,6.95,20.85,2.0731719286662407,YoungAdult
0,3,25.0,0,0,56.4958,True,False,True,-0.3092756154954491,1.5851873103734548,1,56.4958,169.4874,4.05171190165724,YoungAdult
1,2,1.0,0,2,37.0042,True,False,False,-2.1141999944829655,0.6329900255199089,3,12.334733333333332,74.0084,3.637696679934592,Child
1,3,25.0,0,0,7.75,True,True,False,-0.3092756154954491,-0.7961266098800885,1,7.75,23.25,2.169053700369523,YoungAdult
1,1,62.0,0,0,65.6344,False,False,True,2.4733161354436386,2.0316232164746784,1,65.6344,65.6344,4.19922096071412,Senior
1,3,15.0,1,0,14.4542,False,False,False,-1.061327440073581,-0.46861521845428766,2,7.2271,43.3626,2.737880811060884,Teen
1,2,0.83,1,1,18.75,True,False,True,-2.126984875500794,-0.25875819818535845,3,6.25,37.5,2.9831534913471307,Child
0,3,25.0,0,0,7.2292,True,False,False,-0.3092756154954491,-0.8215685615901446,1,7.2292,21.6876,2.1076888046179385,YoungAdult
0,3,23.0,0,0,7.8542,True,False,True,-0.45968598041107545,-0.7910362654711258,1,7.8542,23.5626,2.180891922715322,YoungAdult
0,3,18.0,0,0,8.3,True,False,True,-0.8357118927001413,-0.7692581892953521,1,8.3,24.900000000000002,2.2300144001592104,Teen
1,1,39.0,1,1,65.6344,False,False,False,0.7435969389139355,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Adult
0,3,21.0,0,0,8.6625,True,False,True,-0.6100963453267019,-0.7515494575463212,1,8.6625,25.987499999999997,2.2682524139135403,YoungAdult
0,3,25.0,0,0,8.05,True,False,True,-0.3092756154954491,-0.7814711077429595,1,8.05,24.150000000000002,2.2027647577118348,YoungAdult
1,3,32.0,0,0,56.4958,True,False,True,0.2171606617092432,1.5851873103734548,1,56.4958,169.4874,4.05171190165724,YoungAdult
1,1,40.0,0,0,29.7,True,False,False,0.8188021213717487,0.2761676298198501,1,29.7,29.7,3.4242626545931514,Adult
0,3,20.0,0,0,7.925,True,False,True,-0.685301527784515,-0.7875775669667633,1,7.925,23.775,2.188856327665703,YoungAdult
0,2,16.0,0,0,10.5,True,False,True,-0.9861222576157678,-0.661784506956406,1,10.5,21.0,2.4423470353692043,Teen
1,1,30.0,0,0,31.0,False,False,False,0.06675029679361683,0.33967480574740916,1,31.0,31.0,3.4657359027997265,YoungAdult
0,3,34.5,0,0,6.4375,True,False,False,0.40517361785377615,-0.860244431730028,1,6.4375,19.3125,2.006534770871748,YoungAdult
0,3,17.0,0,0,8.6625,True,False,True,-0.9109170751579546,-0.7515494575463212,1,8.6625,25.987499999999997,2.2682524139135403,Teen
0,3,42.0,0,0,7.55,True,False,True,0.969212486287375,-0.8058969446381745,1,7.55,22.65,2.145931282948669,Adult
0,3,25.0,8,2,65.6344,True,False,True,-0.3092756154954491,2.0316232164746784,11,5.966763636363637,196.9032,4.19922096071412,YoungAdult
0,3,35.0,0,0,7.8958,True,False,False,0.4427762090826827,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,2,28.0,0,1,33.0,True,False,True,-0.08366006812200955,0.4373781533282692,2,16.5,66.0,3.5263605246161616,YoungAdult
1,1,35.0,1,0,65.6344,False,False,False,0.4427762090826827,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,YoungAdult
0,3,4.0,4,2,31.275,True,False,True,-1.8885844471095259,0.35310901603977735,7,4.4678571428571425,93.82499999999999,3.4742929367327062,Child
0,3,74.0,0,0,7.775,True,False,True,3.375778324937397,-0.7949053180353277,1,7.775,23.325000000000003,2.1719067693519296,Senior
0,3,9.0,1,1,15.2458,False,False,False,-1.51255853482046,-0.42994423348178334,3,5.081933333333333,45.737399999999994,2.7878344138303452,Child
1,1,16.0,0,1,39.4,False,False,True,-0.9861222576157678,0.7500288655870212,2,19.7,39.4,3.6988297849671046,Teen
0,2,44.0,1,0,26.0,False,False,True,1.1196228512030013,0.0954164367952591,2,13.0,52.0,3.295836866004329,Adult
1,3,18.0,0,1,9.35,False,False,True,-0.8357118927001413,-0.7179639318154005,2,4.675,28.049999999999997,2.336986519711378,Teen
1,1,45.0,1,1,65.6344,False,False,True,1.1948280336608146,2.0316232164746784,3,21.878133333333334,65.6344,4.19922096071412,Adult
1,1,51.0,0,0,26.55,True,False,True,1.6460591284076938,0.12228485737999564,1,26.55,26.55,3.3160025355989236,Adult
1,3,24.0,0,3,19.2583,False,False,False,-0.3844807979532623,-0.23392689239768297,4,4.814575,57.774899999999995,3.0085645861193133,YoungAdult
0,3,25.0,0,0,7.2292,True,False,False,-0.3092756154954491,-0.8215685615901446,1,7.2292,21.6876,2.1076888046179385,YoungAdult
0,3,41.0,2,0,14.1083,True,False,True,0.8940073038295618,-0.48551301241839745,3,4.702766666666666,42.3249,2.7152442616824506,Adult
0,2,21.0,1,0,11.5,True,False,True,-0.6100963453267019,-0.612932833165976,2,5.75,23.0,2.5257286443082556,YoungAdult
1,1,48.0,0,0,25.9292,False,False,True,1.4204435810342542,0.09195773829089673,1,25.9292,25.9292,3.2932111997353943,Adult
0,3,21.5,8,2,65.6344,False,False,True,-0.5724937540977952,2.0316232164746784,11,5.966763636363637,196.9032,4.19922096071412,YoungAdult
0,2,24.0,0,0,13.0,True,False,True,-0.3844807979532623,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
1,2,42.0,0,0,13.0,False,False,True,0.969212486287375,-0.539655322480331,1,13.0,26.0,2.6390573296152584,Adult
1,2,27.0,1,0,13.8583,False,False,False,-0.15886525057982273,-0.4977259308660049,2,6.92915,27.7166,2.698558631668595,YoungAdult
0,1,31.0,0,0,50.4958,True,False,True,0.14195547925143,1.2920772676308747,1,50.4958,50.4958,3.941500250945973,YoungAdult
0,3,25.0,0,0,9.5,True,False,True,-0.3092756154954491,-0.710636180746836,1,9.5,28.5,2.3513752571634776,YoungAdult
1,3,4.0,1,1,11.1333,True,False,True,-1.8885844471095259,-0.6308467419449267,3,3.7111,33.3999,2.495953738718064,Child
0,3,26.0,0,0,7.8958,True,False,True,-0.23407043303763592,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
1,1,47.0,1,1,52.5542,False,False,True,1.345238398576441,1.3926335529610958,3,17.518066666666666,52.5542,3.9806942251907276,Adult
0,1,33.0,0,0,5.0,True,False,True,0.29236584416705635,-0.9304687128037711,1,5.0,5.0,1.791759469228055,YoungAdult
0,3,47.0,0,0,9.0,True,False,True,1.345238398576441,-0.735062017642051,1,9.0,27.0,2.302585092994046,Adult
1,2,28.0,1,0,24.0,False,False,False,-0.08366006812200955,-0.002286910785600916,2,12.0,48.0,3.2188758248682006,YoungAdult
1,3,15.0,0,0,7.225,False,False,False,-1.061327440073581,-0.8217737386200644,1,7.225,21.674999999999997,2.1071782966514356,Teen
0,3,20.0,0,0,9.8458,True,False,True,-0.685301527784515,-0.6937432719501053,1,9.8458,29.5374,2.3837779082709782,YoungAdult
0,3,19.0,0,0,7.8958,True,False,True,-0.7605067102423282,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,3,25.0,0,0,7.8958,True,False,True,-0.3092756154954491,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
1,1,56.0,0,1,65.6344,False,False,False,2.0220850406967594,2.0316232164746784,2,32.8172,65.6344,4.19922096071412,Adult
1,2,25.0,0,1,26.0,False,False,True,-0.3092756154954491,0.0954164367952591,2,13.0,52.0,3.295836866004329,YoungAdult
0,3,33.0,0,0,7.8958,True,False,True,0.29236584416705635,-0.7890040358414437,1,7.8958,23.6874,2.1855792552411137,YoungAdult
0,3,22.0,0,0,10.5167,False,False,True,-0.5348911628688886,-0.6609686840041058,1,10.5167,31.5501,2.4437981558973862,YoungAdult
0,2,28.0,0,0,10.5,True,False,True,-0.08366006812200955,-0.661784506956406,1,10.5,21.0,2.4423470353692043,YoungAdult
0,3,25.0,0,0,7.05,True,False,True,-0.3092756154954491,-0.8303227815333896,1,7.05,21.15,2.0856720914304723,YoungAdult
0,3,39.0,0,5,29.125,False,True,False,0.7435969389139355,0.24807791739035287,6,4.854166666666667,87.375,3.405355391810819,Adult
0,2,27.0,0,0,13.0,True,False,True,-0.15886525057982273,-0.539655322480331,1,13.0,26.0,2.6390573296152584,YoungAdult
1,1,19.0,0,0,30.0,False,False,True,-0.7605067102423282,0.2908231319569791,1,30.0,30.0,3.4339872044851463,YoungAdult
0,3,21.5,1,2,23.45,False,False,True,-0.5724937540977952,-0.029155331370337455,4,5.8625,70.35,3.196630215920881,YoungAdult
1,1,26.0,0,0,30.0,True,False,False,-0.23407043303763592,0.2908231319569791,1,30.0,30.0,3.4339872044851463,YoungAdult
0,3,32.0,0,0,7.75,True,True,False,0.2171606617092432,-0.7961266098800885,1,7.75,23.25,2.169053700369523,YoungAdult
